Time,Temperature,Gas,Humidity,Pressure,Altitude,PM1.0,PM2.5,PM10
1708126414.0810328,11.993867187500001,123252,56.11907024388258,1007.9830877166943,43.943216547516556,1,2,2
1708126415.0923193,11.964765624999998,123799,56.13406382243534,1007.9573788122675,44.158168111648074,1,2,2
1708126416.1035945,11.9380078125,124443,56.14936372844491,1007.9389356000343,44.31237412353896,1,2,2
1708126417.114887,11.910273437499999,124628,56.16453778761787,1007.9120625424584,44.5370672199785,1,2,2
1708126418.1262639,11.883515625000001,124074,56.204888514867726,1007.8885004899073,44.734080075126364,1,2,2
1708126419.137598,11.863984375000001,124814,56.23366038702014,1007.8802380739279,44.803166712113445,1,2,2
1708126420.1489708,11.848749999999999,124166,56.25673138570127,1007.861992634436,44.955728563245934,1,2,2
1708126421.160202,11.835859374999998,123982,56.33650045046972,1007.852718866091,45.033273360464015,1,2,2
1708126422.1714616,11.825703125,123252,56.41038888808475,1007.8479438671903,45.07320086320825,1,2,2
1708126423.1827416,11.8149609375,124443,56.42779498373294,1007.8336789471847,45.19248193546294,1,2,2
1708126424.1941414,11.808710937499999,123708,56.5084987522021,1007.8233952454814,45.27847351913987,1,2,2
1708126425.205507,11.8059765625,124166,56.558324472267,1007.8069605973974,45.415900354834406,1,2,2
1708126426.21681,11.805585937499998,123434,56.63984876232896,1007.7892671258309,45.563855524522005,1,2,2
1708126427.2281163,11.807734374999999,123252,56.765699257027435,1007.7859817196052,45.59132876121351,1,2,2
1708126428.2394247,11.815351562499998,122801,56.810666955548214,1007.7712329437136,45.714661925729075,1,2,2
1708126429.2506762,11.828242187499999,123162,56.88775901283273,1007.7600443396648,45.80822496666245,1,2,2
1708126430.2619112,11.8411328125,123343,56.9083069209591,1007.7420338982004,45.9588363772998,1,2,2
1708126431.273144,11.8528515625,123616,56.9349901553836,1007.737440871822,45.99724567809012,1,2,2
