Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1714175232.07,0,0,32.6,0.0,0.0,0.0,21.0614453125,43.89211455717145,1005.4006953701617,65.55674617310032,296388.8
1714175237.11,0,0,36.6,0.0,0.0,0.0,21.061796875,43.94869030709308,1005.3976340902296,65.58239460778745,294216.6
1714175242.08,0,0,38.4,0.0,0.0,0.0,21.064804687499997,44.01296282776457,1005.3857334475408,65.68210202958053,296390.2
1714175247.12,0,0,35.2,0.0,0.0,0.0,21.06265625,44.017640814779384,1005.379473242387,65.73455250945794,298969.6
1714175252.08,0,0,29.8,0.0,0.0,0.0,21.048945312500003,43.97183615659948,1005.3879518058296,65.66351585981204,300609.6
1714175257.12,0,0,35.2,0.0,0.0,0.0,21.030273437499996,43.92057632902727,1005.3872021791728,65.66979649655077,301211.4
1714175262.09,0,0,32.6,0.0,0.0,0.0,21.007734375,43.867670025853826,1005.3858033327057,65.68151656323587,301598.2
1714175267.09,0,0,32.6,0.0,0.0,0.0,21.001171875,43.86570706143509,1005.400795716562,65.55590550593294,300333.0
1714175272.12,0,0,33.4,0.0,0.0,0.0,21.005000000000003,43.89193787041647,1005.4111359333632,65.46927269112813,299024.8
1714175277.12,0,0,35.0,0.0,0.4,0.4,21.0102734375,43.955211325094304,1005.389425105834,65.65117229844869,298104.6
1714175282.08,0,0,36.8,0.0,0.4,0.4,21.0376953125,44.12433056581807,1005.3721108480615,65.79623795036382,299299.0
1714175287.11,0,0,31.0,0.0,1.0,1.0,21.0914453125,44.12790988399233,1005.3848888225108,65.68917887631525,302208.6
1714175292.04,0,0,35.4,0.0,1.0,1.0,21.0914453125,44.12790988399233,1005.3848888225108,65.68917887631525,302208.6
1714175297.11,0,0,35.2,0.0,1.0,1.0,21.139453125,44.038564386899914,1005.4175553234936,65.41549002942115,300991.8
1714175302.08,0,0,33.0,0.0,1.0,1.0,21.172734375,44.02877375857882,1005.4242282825626,65.35958285997401,300662.6
1714175307.14,0,0,38.2,0.0,1.0,1.0,21.172890625,43.96853097109559,1005.4143559267984,65.44229492293034,300387.8
1714175312.08,0,0,30.6,0.0,1.0,1.0,21.159765625,43.86749163853594,1005.4176183908319,65.41496145645972,300388.6
1714175317.11,0,0,30.6,0.0,0.0,0.0,21.147382812500002,43.792391412816755,1005.4162628312446,65.42631855678106,300004.4
1714175322.09,0,0,37.6,0.0,0.0,0.0,21.1342578125,43.74057196666222,1005.4072389677892,65.50192241126831,299568.0
1714175327.1,0,0,37.2,0.0,0.6,0.6,21.1246875,43.73704705080284,1005.4063192595079,65.50962778508166,299786.4
1714175332.08,0,0,31.6,0.0,0.6,0.6,21.1058203125,43.81967741658485,1005.4117723520991,65.46394058991044,301654.6
1714175337.1,0,0,34.6,0.0,0.0,0.0,21.098984375000004,43.907380632543685,1005.3981595977205,65.57799170067968,299950.8
1714175342.08,0,0,34.4,0.0,0.0,0.0,21.091796875,43.988939423091054,1005.3865244939491,65.67547439429576,299950.2
1714175347.11,0,0,33.6,0.0,0.4,0.4,21.0857421875,44.03376145585563,1005.3925629381114,65.62488221329404,300607.0
1714175352.08,0,0,30.8,0.0,0.4,0.4,21.0871484375,44.02899926579606,1005.3897106627744,65.64877948477775,300115.2
1714175357.11,0,0,32.2,0.0,1.0,1.0,21.093828125,43.96826499067375,1005.3886266846526,65.65786154610541,299459.2
1714175362.08,0,0,34.6,0.0,1.0,1.0,21.10578125,43.91305713759154,1005.4095433146089,65.48261601078053,300004.4
1714175367.14,0,0,34.6,0.0,1.0,1.0,21.1096875,43.88768586450509,1005.4135025942284,65.44944434527038,300936.6
1714175372.14,0,0,36.0,0.0,1.0,1.0,21.103125,43.886951299864926,1005.3985121860585,65.57503751344326,301215.6
1714175377.11,0,0,32.2,0.0,1.0,1.4,21.091210937499998,43.993795349205506,1005.4004183640511,65.55906700902548,302429.0
1714175382.08,0,0,33.2,0.0,1.0,1.4,21.0966015625,44.11249479330088,1005.4088736581668,65.48822661495,302819.4
1714175387.12,0,0,31.0,0.0,1.0,1.8,21.1508984375,44.22569997743778,1005.3990129699174,65.57084183241933,303487.6
1714175392.08,0,0,27.8,0.0,1.0,1.8,21.2015625,44.07262005430074,1005.4137945236577,65.44699855462675,305288.4
1714175397.09,0,0,30.8,0.0,1.0,1.8,21.2544140625,43.88548067945347,1005.4142893966422,65.44285230277453,304949.4
1714175402.1,0,0,31.4,0.0,1.0,1.0,21.278398437499998,43.77634661949442,1005.4251599198436,65.35177747371048,302874.8
1714175407.08,0,0,35.6,0.0,1.0,1.0,21.28640625,43.713378925551794,1005.4160338173779,65.42823732799384,300113.6
1714175412.1,0,0,33.8,0.0,0.6,0.6,21.2956640625,43.68126276502507,1005.4175411579494,65.41560850426465,299187.8
1714175417.07,0,0,33.8,0.0,0.6,0.6,21.335117187499996,43.72619862085962,1005.4053169393126,65.51802547367544,302266.6
1714175422.15,0,0,35.4,0.0,0.0,0.6,21.41,43.651084641431815,1005.4124913132022,65.45791713525895,304049.4
1714175427.05,0,0,32.4,0.0,0.0,0.6,21.41,43.651084641431815,1005.4124913132022,65.45791713525895,304049.4
1714175432.11,0,0,36.4,0.0,0.0,1.0,21.446640624999997,43.559441437496,1005.4117420317805,65.46419464188267,302264.6
1714175437.08,0,0,34.6,0.0,0.0,1.0,21.4638671875,43.60922920451624,1005.425375137969,65.34997441737225,300115.2
1714175442.11,0,0,35.6,0.0,0.0,0.6,21.49640625,43.636192966918124,1005.4362627082077,65.25875752017868,300227.4
1714175447.08,0,0,34.4,0.0,0.0,0.6,21.501953125,43.6269923722226,1005.4326674698962,65.2888786137313,300388.0
1714175452.1,0,0,31.8,0.0,0.0,0.0,21.503593749999997,43.56212383926595,1005.4280091554252,65.32790636075798,299622.6
1714175457.08,0,0,34.4,0.0,0.0,0.0,21.503046875000003,43.50562256404454,1005.4105219308582,65.47441692422254,298860.8
1714175462.11,0,0,34.2,0.0,0.6,0.6,21.5077734375,43.422753266919415,1005.4092553469588,65.48502858515401,301877.8
1714175467.08,0,0,34.2,0.0,0.6,0.6,21.499101562499998,43.31147161184207,1005.4108440112911,65.47171844218423,304329.2
1714175472.13,0,0,30.4,0.0,0.4,0.4,21.462578125,43.21799219165348,1005.4201002714099,65.39416788040509,305741.8
1714175477.08,0,0,27.0,0.0,0.4,0.4,21.403554687499998,43.188177296031995,1005.4251572754092,65.35179961435819,304443.8
